Solution ID;Rank;Feasible;Single Objective;Best Iteration;Objective 1;Variable 1;Variable 2;Variable 3;Variable 4;Variable 5;Variable 6;Variable 7;Variable 8;Variable 9;Variable 10;Variable 11;Variable 12;Variable 13;Variable 14;Variable 15;Variable 16;Variable 17;Variable 18;Variable 19;Variable 20;Variable 21;Variable 22;Variable 23;Variable 24;Variable 25;Variable 26;Variable 27;Variable 28;Variable 29;Variable 30;Variable 31;Variable 32;Variable 33;Variable 34;Variable 35;Variable 36;Variable 37;Variable 38;Variable 39;Variable 40;Variable 41;Variable 42;Variable 43;Variable 44;Variable 45;Variable 46;Variable 47;Variable 48;Variable 49;Variable 50;Variable 51;Variable 52;Variable 53;Variable 54;Variable 55;Variable 56;Variable 57;Variable 58;Variable 59;Variable 60;Variable 61;Variable 62;Variable 63;Variable 64;Variable 65;Variable 66;Variable 67;Variable 68;PM
1944;1304;1;1210;253;1210;61;11;81;61;71;61;11;61;61;61;71;31;81;41;61;51;1;61;-9;71;1;1;61;31;1;51;1;31;31;71;61;11;51;51;31;41;51;51;51;21;61;1;31;11;-9;-9;21;71;71;51;71;-9;1;51;-9;-9;21;61;61;31;61;71;21;11;51;41;11;31;1210
1991;1305;1;1210;253;1210;1;71;1;81;11;31;11;21;51;21;1;51;31;51;1;41;1;61;11;11;51;51;61;31;61;61;21;11;71;11;41;11;71;11;-9;11;11;-9;41;61;1;21;61;51;51;61;51;71;61;61;21;41;-9;1;71;21;-9;-9;1;61;71;51;61;21;71;1;71;61;1210
46;1306;1;1215;253;1215;11;1;51;71;51;31;61;11;31;21;71;61;31;-9;71;31;51;71;71;11;41;11;1;71;21;21;51;11;11;71;61;71;71;21;81;1;1;71;81;21;1;81;41;31;31;31;31;41;-9;11;71;51;11;41;61;1;61;81;21;11;31;11;31;71;71;51;-9;71;1215
158;1307;1;1215;253;1215;1;81;31;71;11;11;1;41;51;1;81;11;81;41;71;1;1;1;1;71;-9;31;31;21;21;81;61;41;51;21;41;-9;71;81;41;11;71;1;61;71;61;-9;61;11;61;21;51;21;51;1;61;51;-9;31;31;61;61;21;71;21;1;-9;41;81;71;1;51;31;1215
168;1308;1;1215;253;1215;21;-9;51;21;61;51;61;41;21;21;1;-9;61;21;31;51;11;-9;51;71;21;-9;-9;61;51;71;1;-9;71;51;-9;21;1;51;61;41;31;61;81;11;11;51;51;41;1;1;81;11;31;71;1;51;41;31;-9;21;71;11;-9;31;81;61;1;41;61;1;31;71;1215
382;1309;1;1215;253;1215;21;41;31;51;1;31;1;21;31;1;11;71;-9;61;61;81;71;61;21;31;31;41;51;51;61;51;-9;61;71;21;1;1;71;51;-9;31;71;61;11;61;51;41;1;51;71;71;41;61;21;41;41;1;-9;11;71;41;31;41;11;1;-9;41;51;31;71;71;71;41;1215
417;1310;1;1215;253;1215;1;51;51;71;41;11;1;-9;81;61;21;51;31;21;51;1;1;81;1;11;1;-9;-9;31;61;71;61;51;-9;51;41;31;61;81;-9;1;51;21;41;61;11;71;1;41;31;11;61;21;-9;61;11;21;1;51;81;71;41;61;71;31;81;81;51;11;31;71;31;51;1215
419;1311;1;1215;253;1215;61;11;11;31;51;71;11;1;61;71;71;51;51;11;31;-9;61;1;21;61;51;41;41;1;61;71;21;-9;71;41;31;81;21;71;51;81;61;51;11;41;31;1;51;61;61;51;11;61;31;-9;1;51;11;-9;61;51;-9;51;71;81;31;71;11;61;71;1;41;51;1215
570;1312;1;1215;253;1215;1;1;11;1;-9;51;51;31;61;51;41;-9;51;-9;-9;61;1;81;11;1;-9;21;71;51;1;21;11;81;51;1;-9;71;71;71;61;71;11;1;1;51;71;51;21;21;-9;1;51;-9;-9;51;31;31;21;1;21;81;51;71;81;61;71;51;31;61;41;31;61;61;1215
659;1313;1;1215;253;1215;71;11;41;11;71;11;31;71;31;1;71;71;1;81;31;1;81;21;51;51;31;11;51;1;11;61;-9;11;21;1;21;51;51;61;71;1;1;51;21;41;71;21;1;41;-9;41;81;61;-9;61;11;1;61;61;-9;51;21;51;51;31;81;61;81;11;-9;31;61;71;1215
821;1314;1;1215;253;1215;31;61;31;31;-9;61;61;41;61;-9;81;31;21;71;1;51;41;11;61;51;51;11;41;-9;31;81;1;71;51;41;71;41;21;1;1;31;1;-9;71;21;-9;51;51;71;11;21;11;1;31;11;1;-9;41;61;61;51;81;31;1;21;61;71;1;41;41;31;1;31;1215
831;1315;1;1215;253;1215;51;71;31;41;51;31;61;61;21;81;21;-9;71;31;81;81;71;11;31;41;21;11;71;71;41;61;31;71;61;81;71;1;1;-9;71;31;61;51;71;11;21;61;51;1;41;71;41;61;31;61;31;11;21;1;21;81;31;51;41;11;31;31;71;71;61;51;71;71;1215
850;1316;1;1215;253;1215;31;81;31;11;-9;-9;1;-9;21;41;21;61;61;41;61;71;41;61;1;-9;71;51;61;21;1;31;71;31;11;31;31;51;61;31;31;31;61;31;81;-9;1;61;-9;31;31;31;41;-9;11;81;1;11;41;31;71;21;41;-9;1;11;71;61;51;31;21;71;-9;81;1215
946;1317;1;1215;253;1215;31;31;71;1;-9;61;71;21;11;81;61;81;51;31;61;81;31;-9;21;71;11;81;41;31;81;21;71;21;51;81;1;31;1;31;41;61;71;1;41;-9;31;1;61;51;21;21;11;31;1;61;51;31;61;51;61;1;-9;31;1;51;41;31;41;1;71;31;71;71;1215
1148;1318;1;1215;253;1215;71;41;71;21;71;21;71;61;-9;71;51;71;31;11;51;1;21;11;81;71;11;71;71;-9;1;-9;21;51;51;51;51;1;51;-9;41;71;11;11;21;71;51;41;21;81;1;61;1;61;61;71;31;41;81;1;-9;-9;71;31;51;71;41;21;1;21;81;51;21;1;1215
1294;1319;1;1215;253;1215;21;61;61;81;1;21;81;31;31;81;71;71;11;-9;51;71;11;11;31;61;21;31;41;1;31;1;-9;51;41;21;71;41;11;31;71;51;11;71;-9;21;11;71;1;81;1;21;11;1;61;-9;41;31;71;51;71;-9;11;41;51;81;11;41;51;81;31;71;71;41;1215
1375;1320;1;1215;253;1215;21;21;61;11;41;21;31;71;41;11;1;1;31;31;31;41;31;41;71;31;61;-9;71;21;81;21;11;1;41;21;31;61;41;11;1;21;31;51;71;81;1;71;31;51;-9;-9;1;11;11;81;-9;51;31;21;-9;51;31;61;1;11;21;61;71;41;71;1;81;1;1215
1406;1321;1;1215;253;1215;11;31;81;11;31;-9;61;11;11;1;21;1;21;81;21;71;51;71;71;-9;61;1;11;31;1;41;71;71;-9;11;1;71;51;61;81;31;31;1;21;61;61;41;61;31;61;-9;31;61;11;71;51;51;21;11;81;81;41;81;71;31;11;41;61;11;11;31;31;71;1215
1471;1322;1;1215;253;1215;51;41;81;31;71;71;-9;51;31;61;21;31;51;1;21;11;11;51;71;21;21;61;11;11;1;1;1;1;61;21;31;41;41;-9;-9;11;31;61;11;61;21;1;61;31;61;11;81;61;51;41;21;41;71;-9;1;11;21;71;51;61;-9;1;61;41;21;71;11;61;1215
1524;1323;1;1215;253;1215;71;61;41;11;71;61;81;-9;11;61;51;1;11;51;1;1;11;-9;61;-9;81;71;1;71;1;-9;51;31;1;61;71;61;-9;31;31;21;51;31;71;11;81;61;31;21;81;41;41;61;1;-9;71;31;21;31;-9;51;1;61;61;51;41;41;71;1;21;31;1;61;1215
1586;1324;1;1215;253;1215;71;31;21;21;21;41;51;81;61;51;11;31;71;51;-9;61;11;1;11;81;1;71;1;71;21;81;41;-9;-9;61;1;51;51;41;41;21;41;21;81;11;31;21;51;-9;11;31;61;61;71;71;41;51;61;1;71;11;61;21;81;61;11;61;41;-9;81;51;1;1;1215
202;1325;1;1220;253;1220;1;31;51;-9;41;51;71;1;81;1;61;51;71;81;51;1;1;1;61;61;21;51;-9;61;31;41;21;21;51;61;71;61;51;41;11;71;31;51;1;-9;1;81;51;81;1;1;-9;21;51;21;31;71;1;71;51;1;71;61;81;41;21;1;31;51;21;31;31;-9;1220
204;1326;1;1220;253;1220;71;81;41;81;61;1;21;1;31;71;11;71;11;21;31;71;21;-9;21;51;31;11;81;-9;61;51;31;31;21;41;81;1;51;41;-9;51;31;71;71;41;41;51;11;1;71;1;1;71;71;31;81;21;41;-9;31;1;71;41;81;31;11;41;71;61;51;61;1;71;1220
663;1327;1;1220;253;1220;81;-9;41;41;61;51;41;51;41;1;31;81;21;81;1;-9;31;61;71;-9;51;71;-9;81;71;61;-9;71;11;71;11;51;11;11;21;11;41;71;31;-9;-9;21;1;51;71;71;-9;51;31;41;41;61;41;11;51;1;71;41;51;1;1;71;51;71;31;31;31;71;1220
747;1328;1;1220;253;1220;1;21;41;1;71;71;61;1;41;31;11;21;71;41;11;41;71;41;1;31;-9;71;61;61;51;31;1;21;11;71;81;21;1;71;11;21;41;51;31;51;71;61;1;71;1;21;21;11;61;-9;1;11;1;51;51;61;41;71;51;51;31;71;81;61;51;51;-9;1;1220
1528;1329;1;1220;253;1220;31;51;61;1;21;51;11;81;21;71;1;21;71;21;1;1;21;1;71;71;61;61;1;1;31;31;21;41;71;81;61;41;21;51;71;1;1;41;21;61;81;31;31;21;1;11;81;71;41;-9;51;31;11;31;1;11;1;31;51;81;61;11;51;31;51;41;-9;71;1220
1934;1330;1;1220;253;1220;51;11;51;51;61;11;41;21;61;61;-9;51;61;61;61;1;1;71;41;61;11;1;41;61;11;1;21;71;21;-9;61;21;81;-9;41;41;41;61;21;61;81;-9;11;81;41;-9;21;81;71;31;41;1;31;71;51;31;11;21;21;71;61;21;71;71;21;11;51;81;1220
7;1331;1;1225;253;1225;21;1;31;11;-9;71;71;81;1;81;71;71;-9;31;61;71;41;61;1;71;21;61;71;51;1;31;51;11;1;21;41;71;-9;31;61;61;71;21;-9;51;1;81;61;31;21;1;51;1;31;61;71;41;81;41;21;11;61;1;61;31;-9;81;71;-9;51;1;11;1;1225
12;1332;1;1225;253;1225;31;71;-9;81;1;1;61;11;81;11;1;71;61;21;21;21;11;21;81;71;61;61;11;21;51;31;21;21;-9;81;-9;31;31;-9;1;1;1;11;21;51;11;31;-9;71;51;31;81;61;31;51;61;41;11;41;-9;-9;41;61;71;41;31;61;61;41;-9;61;41;71;1225
173;1333;1;1225;253;1225;21;51;1;71;31;71;61;21;81;61;61;11;71;11;61;51;41;1;31;31;71;11;61;31;11;21;71;61;11;21;1;21;71;41;71;41;1;1;11;51;71;51;11;1;-9;1;51;31;11;-9;71;31;81;31;51;51;11;51;81;71;41;81;51;41;11;-9;81;71;1225
415;1334;1;1225;253;1225;-9;41;81;31;51;31;51;1;-9;-9;61;51;51;81;41;61;51;51;61;71;51;31;-9;71;21;31;31;21;1;-9;-9;51;51;21;11;11;21;71;31;31;51;-9;11;11;81;61;11;41;51;1;21;61;31;21;61;21;51;21;71;41;51;61;71;1;71;51;11;61;1225
459;1335;1;1225;253;1225;61;41;71;51;61;-9;31;21;61;71;71;11;11;41;21;51;81;1;81;41;1;81;31;1;51;51;71;-9;21;11;41;21;81;61;21;11;31;-9;11;-9;61;-9;1;51;1;61;81;11;1;31;41;81;51;81;1;61;21;51;51;71;21;41;21;41;21;21;1;51;1225
486;1336;1;1225;253;1225;61;41;71;51;51;-9;31;41;61;71;61;21;21;41;21;51;71;11;71;31;1;81;31;11;51;31;51;-9;21;21;41;21;61;51;21;11;31;21;11;1;51;-9;31;51;1;61;71;21;11;51;41;61;61;81;11;61;21;51;51;41;31;31;21;41;21;21;31;51;1225
598;1337;1;1225;253;1225;71;21;1;41;71;31;21;81;71;51;51;51;21;11;31;21;1;21;11;11;21;11;71;31;51;61;81;51;31;11;71;11;41;41;41;71;71;21;81;51;81;1;21;51;41;41;11;51;31;71;11;1;31;61;71;61;1;41;61;61;81;21;61;-9;31;1;51;81;1225
613;1338;1;1225;253;1225;11;21;1;1;51;11;41;51;1;41;21;51;71;51;51;41;81;11;61;1;21;31;11;31;1;71;31;51;1;-9;71;81;-9;11;51;11;81;71;61;1;31;61;-9;21;21;71;61;31;71;51;41;71;1;-9;51;21;11;-9;71;51;1;71;31;81;81;61;-9;21;1225
681;1339;1;1225;253;1225;51;61;11;61;71;1;51;51;61;61;1;11;61;71;11;41;61;61;51;31;21;41;71;1;51;71;1;51;61;71;61;-9;71;61;11;21;1;41;11;21;21;31;41;71;31;61;-9;1;61;41;51;61;61;71;11;1;21;71;-9;31;-9;31;21;21;61;41;41;31;1225
741;1340;1;1225;253;1225;61;81;31;1;81;21;1;1;11;31;71;21;51;71;31;11;61;1;41;1;71;61;-9;-9;81;11;31;61;71;81;41;81;51;11;61;-9;71;1;51;11;41;41;-9;61;21;1;1;51;31;11;41;11;-9;71;51;1;31;1;21;21;51;81;-9;81;11;-9;31;31;1225
786;1341;1;1225;253;1225;71;21;51;1;21;31;1;61;1;51;21;21;71;11;71;71;71;1;51;41;1;1;81;11;71;41;1;61;41;71;21;81;11;1;71;71;31;81;61;21;61;11;21;11;-9;1;71;31;11;51;71;81;11;51;21;21;51;51;81;21;1;21;11;61;1;71;-9;11;1225
798;1342;1;1225;253;1225;51;11;11;31;11;1;41;31;71;1;11;-9;41;31;31;71;71;-9;31;61;51;-9;11;81;31;-9;21;21;71;61;81;71;11;-9;81;11;81;-9;31;41;21;31;71;1;41;81;81;31;51;11;71;-9;61;31;31;51;11;51;-9;51;71;41;81;51;21;51;11;81;1225
817;1343;1;1225;253;1225;71;-9;31;1;21;21;1;71;81;81;31;21;71;51;71;21;11;31;71;31;71;61;41;71;1;21;81;61;31;81;31;51;11;81;71;61;21;1;61;51;51;41;11;41;51;1;41;21;61;21;31;11;71;71;-9;41;41;71;41;71;51;41;41;31;21;1;1;81;1225
1069;1344;1;1225;253;1225;61;51;61;1;41;11;-9;1;41;21;51;41;51;1;71;61;11;61;1;1;31;31;61;31;41;71;-9;41;31;71;21;1;21;81;1;41;21;61;31;31;51;-9;31;61;61;-9;61;1;-9;11;1;51;51;1;11;21;71;21;31;-9;51;71;51;61;21;11;61;71;1225
1107;1345;1;1225;253;1225;81;-9;41;21;21;71;51;21;1;11;71;-9;81;71;21;41;31;31;-9;71;41;71;51;31;31;61;21;71;31;21;71;41;61;51;51;61;21;1;31;11;1;51;41;71;71;1;1;41;41;51;31;1;1;31;1;71;21;81;81;61;11;61;71;1;31;1;11;81;1225
1163;1346;1;1225;253;1225;41;81;71;41;11;-9;-9;71;61;71;21;51;51;71;51;-9;11;31;81;71;11;71;51;1;81;-9;21;1;41;11;61;51;21;41;61;61;71;51;11;71;61;21;1;21;81;1;-9;71;51;71;31;31;21;31;61;31;1;11;71;31;51;41;11;11;51;21;71;71;1225
1256;1347;1;1225;253;1225;31;21;71;-9;1;-9;11;41;21;51;21;11;71;71;71;11;61;41;1;71;31;21;11;61;11;41;21;51;11;21;31;1;41;61;11;61;61;81;11;71;-9;51;31;-9;1;71;81;51;41;41;1;-9;1;81;71;21;41;-9;21;51;31;31;11;1;-9;61;81;71;1225
1886;1348;1;1225;253;1225;61;41;41;41;51;71;51;11;51;11;1;51;1;31;21;61;31;1;61;41;1;-9;51;71;11;-9;81;21;81;1;11;41;11;21;71;61;51;11;61;61;1;81;61;-9;61;71;31;71;51;71;81;11;41;1;21;71;1;1;21;51;51;21;51;61;-9;21;71;61;1225
379;1349;1;1230;253;1230;31;41;1;21;51;11;61;71;41;61;81;51;71;21;21;-9;61;1;31;-9;51;51;51;21;41;21;41;21;41;71;41;21;81;71;11;31;61;31;71;1;61;61;61;51;11;71;11;51;71;31;31;31;51;51;-9;51;11;41;71;71;-9;1;61;1;61;81;61;1;1230
527;1350;1;1230;253;1230;61;51;71;1;1;41;61;31;81;-9;71;61;71;11;71;11;11;41;11;41;71;51;21;21;-9;21;71;11;61;41;41;21;71;11;71;71;11;31;11;1;-9;21;31;51;51;41;71;11;71;1;11;31;71;71;31;-9;81;51;1;31;21;41;11;51;71;21;41;71;1230
604;1351;1;1230;253;1230;21;21;61;81;41;61;61;51;1;81;11;71;71;41;31;81;21;71;21;21;61;21;21;71;51;-9;51;41;21;71;1;31;-9;71;-9;71;71;21;1;31;81;71;1;21;41;41;51;1;51;71;11;51;1;21;31;61;11;21;31;61;71;51;1;61;61;61;-9;41;1230
605;1352;1;1230;253;1230;1;1;-9;81;1;71;1;71;41;21;51;-9;31;71;31;51;51;1;11;51;1;51;61;41;41;71;1;1;81;71;51;41;61;21;31;71;1;31;61;61;31;51;31;11;31;11;61;41;31;11;1;11;21;81;81;-9;41;11;71;51;1;-9;51;71;1;51;11;81;1230
863;1353;1;1230;253;1230;1;41;11;81;31;61;51;81;-9;41;31;51;71;31;1;61;11;31;1;31;61;11;71;31;61;11;1;11;1;31;31;31;51;51;31;41;71;1;-9;61;41;51;-9;61;21;81;61;41;11;61;41;81;41;11;41;1;1;71;71;41;1;61;-9;-9;11;61;61;51;1230
1355;1354;1;1230;253;1230;21;71;41;41;21;31;11;71;51;61;11;71;1;-9;-9;51;51;11;81;11;71;11;51;41;61;11;51;31;61;51;51;81;51;31;-9;31;11;-9;-9;51;51;21;61;1;1;41;21;21;81;51;-9;1;71;41;11;1;21;71;31;71;71;61;61;1;41;31;-9;31;1230
1392;1355;1;1230;253;1230;-9;81;41;51;21;1;31;-9;51;71;11;61;-9;-9;71;61;41;11;71;1;41;51;1;71;71;21;1;51;61;11;1;1;51;71;1;41;21;41;61;81;81;31;21;41;41;51;1;61;31;-9;11;61;31;11;1;1;1;1;31;-9;71;71;1;11;41;11;51;31;1230
1423;1356;1;1230;253;1230;1;71;1;-9;21;61;1;71;1;31;61;1;71;1;61;41;41;61;21;21;71;71;81;11;81;11;31;1;61;21;41;31;61;-9;81;61;31;11;21;71;1;11;61;1;61;71;-9;-9;-9;11;21;11;21;71;1;51;-9;61;61;1;-9;61;71;41;81;-9;71;21;1230
1504;1357;1;1230;253;1230;41;41;21;71;61;71;41;11;31;11;51;1;71;61;-9;51;81;31;11;-9;71;41;1;61;21;51;1;71;71;1;71;51;81;1;-9;71;21;1;61;41;31;51;71;31;21;51;41;31;31;1;21;71;-9;81;61;1;31;11;31;21;71;61;41;1;11;51;61;11;1230
1519;1358;1;1230;253;1230;1;31;81;31;51;81;11;81;51;31;21;41;21;71;31;-9;81;21;61;21;41;-9;1;11;21;11;1;1;1;51;1;71;51;41;11;61;71;41;41;11;1;21;31;61;-9;1;81;11;81;61;11;41;51;41;1;81;71;71;1;41;61;81;71;61;21;51;31;11;1230
1583;1359;1;1230;253;1230;71;81;1;41;-9;-9;11;71;81;11;41;81;51;71;31;-9;61;51;61;41;-9;51;11;1;71;31;21;1;31;61;81;51;1;51;51;41;21;1;51;61;1;41;11;51;71;1;71;41;11;51;21;1;-9;21;81;1;21;71;11;51;-9;71;71;51;11;1;11;21;1230
1591;1360;1;1230;253;1230;11;31;31;-9;1;71;51;51;21;51;81;11;21;31;71;31;41;11;51;1;61;31;71;1;51;1;51;71;61;71;81;41;51;-9;11;21;31;71;71;41;31;21;11;81;1;61;21;61;71;61;21;81;51;-9;11;51;51;21;51;71;71;71;1;-9;41;51;31;61;1230
1684;1361;1;1230;253;1230;21;51;61;41;81;41;1;61;41;11;1;21;51;71;41;61;71;31;1;11;21;21;81;31;1;31;41;71;31;31;61;1;1;81;81;11;11;71;41;51;-9;11;71;1;11;31;11;21;41;61;51;21;11;61;21;-9;21;81;-9;71;1;11;61;21;21;41;51;1;1230
8;1362;1;1235;253;1235;21;-9;71;71;21;81;81;-9;31;71;51;11;1;1;31;-9;71;1;-9;71;61;71;11;31;51;41;41;1;51;71;11;41;1;71;31;61;11;31;21;71;81;31;11;31;1;31;21;71;41;71;71;31;1;21;41;1;31;81;81;41;21;51;21;-9;-9;11;1;41;1235
462;1363;1;1235;253;1235;71;31;1;61;41;11;-9;81;81;61;1;81;71;41;81;61;11;31;61;11;1;71;71;81;31;11;1;1;11;31;51;21;21;-9;21;11;21;71;41;21;21;41;71;51;41;81;-9;31;41;71;51;-9;71;71;31;41;11;1;51;11;61;-9;11;-9;1;21;71;81;1235
518;1364;1;1235;253;1235;41;51;41;-9;51;21;51;21;41;41;71;31;61;1;21;81;51;71;51;11;-9;11;51;51;71;11;61;1;51;-9;71;61;11;31;51;-9;61;71;71;11;31;21;21;81;51;51;51;51;21;1;51;1;31;1;1;11;71;1;51;71;61;51;41;81;61;51;1;31;1235
646;1365;1;1235;253;1235;41;11;51;-9;71;81;41;41;51;41;1;31;1;41;51;31;71;1;21;81;11;61;31;81;71;21;1;31;21;71;1;-9;21;61;-9;-9;51;11;41;21;51;31;11;71;41;11;71;-9;71;1;31;1;51;81;61;21;21;51;81;11;41;81;71;1;61;51;1;81;1235
660;1366;1;1235;253;1235;71;31;21;51;1;-9;-9;51;61;81;11;11;1;21;1;71;41;21;21;61;31;31;21;81;71;21;41;51;61;1;51;51;-9;31;11;71;71;1;1;11;51;1;51;21;11;31;71;-9;11;11;71;71;-9;31;11;71;51;21;71;51;51;41;61;61;11;81;21;81;1235
662;1367;1;1235;253;1235;1;-9;61;51;61;21;1;1;-9;11;71;61;51;1;31;61;21;81;71;51;1;41;1;1;1;21;51;1;-9;31;71;71;11;11;51;41;11;1;1;1;11;11;71;31;41;71;11;71;31;1;11;31;-9;51;61;-9;61;61;81;61;81;51;61;1;-9;71;51;51;1235
679;1368;1;1235;253;1235;21;31;21;11;41;41;21;21;1;1;51;21;41;41;41;41;71;11;61;41;31;21;61;71;81;31;1;51;41;71;71;1;21;31;81;71;21;31;51;41;81;81;-9;-9;71;61;11;11;1;1;31;81;21;11;61;-9;1;21;81;1;71;11;61;71;21;31;71;71;1235
832;1369;1;1235;253;1235;41;11;21;51;71;-9;61;31;51;81;41;51;21;61;41;31;61;81;51;81;51;71;21;61;11;31;1;61;1;21;31;11;71;1;1;71;11;1;51;61;61;11;31;71;81;71;51;41;11;31;1;71;51;61;61;21;31;41;-9;11;11;41;-9;31;11;-9;11;1;1235
883;1370;1;1235;253;1235;1;21;41;71;31;51;21;41;31;1;11;71;-9;31;41;11;21;81;61;41;11;21;-9;81;71;71;11;31;1;1;51;31;41;71;11;71;81;21;61;61;1;61;71;1;21;61;41;21;61;1;1;21;81;71;41;51;21;71;61;51;31;21;41;1;61;81;51;71;1235
1054;1371;1;1235;253;1235;-9;41;31;21;71;51;31;11;71;11;-9;-9;-9;11;1;81;41;1;41;-9;61;41;21;11;51;61;31;-9;21;41;1;11;21;-9;81;1;81;11;81;51;71;71;1;1;21;11;71;21;51;61;11;71;71;31;61;1;51;41;11;1;11;71;21;41;21;71;61;1;1235
1071;1372;1;1235;253;1235;21;61;21;71;1;61;41;61;61;51;51;31;21;51;61;1;11;1;41;71;31;51;21;61;51;31;51;71;71;71;41;21;11;1;61;31;71;1;-9;-9;71;41;1;61;21;11;11;71;41;71;71;81;61;41;31;71;1;71;51;41;51;61;11;1;-9;81;21;71;1235
1094;1373;1;1235;253;1235;21;71;81;61;1;51;51;21;-9;21;71;31;51;61;31;41;41;51;21;51;11;71;-9;11;61;41;81;71;71;61;-9;11;61;21;61;51;11;31;71;11;31;1;11;71;1;21;41;41;11;51;71;11;51;1;61;1;41;81;41;1;21;31;71;41;31;41;71;11;1235
1121;1374;1;1235;253;1235;21;31;71;81;-9;21;81;61;71;41;-9;71;51;71;61;-9;51;11;41;81;51;61;41;1;1;21;61;41;1;51;-9;11;61;1;71;41;1;71;-9;61;41;31;61;21;71;61;51;-9;1;1;41;71;-9;71;31;41;21;71;51;21;21;71;61;-9;61;1;1;61;1235
1232;1376;1;1235;253;1235;31;21;11;1;21;61;61;71;71;1;1;11;41;1;11;51;21;41;-9;61;81;11;1;31;41;41;71;61;41;31;31;1;31;71;1;-9;21;-9;41;61;1;71;31;51;81;51;51;-9;51;21;21;21;21;31;81;51;1;41;41;71;11;61;1;51;31;-9;71;-9;1235
1231;1375;1;1235;253;1235;1;41;41;21;21;71;41;71;1;51;51;31;1;11;31;21;-9;11;51;1;11;51;21;71;11;31;71;51;-9;81;61;81;71;71;11;31;31;1;71;51;1;71;21;1;1;51;71;-9;-9;41;11;-9;-9;1;41;61;-9;41;-9;1;-9;1;21;11;81;11;1;71;1235
1394;1377;1;1235;253;1235;11;31;41;61;11;11;1;41;1;81;71;-9;11;31;-9;71;21;1;11;1;11;51;81;61;31;-9;61;1;71;61;51;51;71;21;61;1;51;81;51;61;31;-9;21;31;-9;11;1;1;61;71;11;-9;61;11;21;71;31;61;71;81;21;41;71;61;41;-9;21;-9;1235
1402;1378;1;1235;253;1235;51;31;11;21;51;71;11;21;1;31;-9;81;41;-9;-9;41;-9;61;51;41;11;1;41;81;31;1;81;11;-9;1;1;51;71;31;1;21;71;1;31;21;31;51;71;61;11;51;41;-9;21;81;1;31;41;61;61;51;71;71;71;-9;31;51;-9;71;61;21;31;21;1235
1428;1379;1;1235;253;1235;31;11;31;61;11;1;1;71;11;1;21;21;61;41;81;51;1;61;1;41;71;21;61;71;51;-9;1;-9;1;21;1;31;61;71;1;31;41;1;51;41;21;81;51;61;51;-9;11;51;-9;11;21;61;31;51;21;31;1;11;81;61;71;31;11;71;81;81;21;21;1235
1598;1380;1;1235;253;1235;61;61;61;41;71;61;1;81;1;11;21;11;71;41;61;1;1;51;31;41;1;1;-9;1;31;51;41;21;51;1;21;11;-9;81;51;71;21;81;1;61;31;81;61;71;31;-9;1;11;31;41;41;61;1;1;41;1;-9;21;21;11;51;21;1;41;21;81;11;11;1235
1691;1381;1;1235;253;1235;51;21;31;11;81;21;61;31;51;61;31;1;1;11;21;81;61;11;51;41;61;21;81;11;51;1;31;61;-9;51;11;71;71;1;1;61;1;31;-9;21;1;81;61;21;51;11;-9;11;41;71;71;21;61;71;-9;1;21;31;71;31;51;21;41;21;1;41;51;1;1235
1692;1382;1;1235;253;1235;41;81;-9;81;1;71;31;61;81;71;71;21;-9;61;51;51;81;1;41;71;11;21;1;1;31;21;41;21;31;1;1;21;21;31;51;71;1;1;71;21;51;-9;41;81;51;21;21;81;71;41;51;61;51;61;61;11;-9;51;1;71;11;21;31;1;61;21;1;81;1235
1887;1383;1;1235;253;1235;41;61;21;41;71;71;1;61;61;-9;61;81;31;41;1;21;11;71;31;41;71;71;11;21;51;71;81;41;11;11;1;1;61;61;1;81;81;41;41;51;11;31;41;61;11;1;31;1;1;71;21;21;71;-9;1;61;1;81;-9;51;21;81;51;51;41;71;11;1;1235
1983;1384;1;1235;253;1235;41;41;51;41;1;61;41;-9;51;1;61;61;31;81;61;11;-9;41;61;11;61;21;51;41;71;-9;51;71;81;71;31;41;1;71;41;11;11;1;11;81;41;31;51;11;71;21;21;11;-9;1;61;51;41;-9;51;51;31;-9;61;61;71;61;41;71;21;81;11;31;1235
100;1385;1;1240;253;1240;61;31;1;-9;11;21;11;51;1;61;31;41;81;-9;1;71;41;81;21;11;61;41;21;71;41;31;21;11;11;1;81;1;-9;21;71;31;61;41;61;31;71;51;61;61;61;61;31;-9;81;51;51;51;11;41;71;21;41;11;71;31;1;-9;31;61;-9;1;11;21;1240
107;1386;1;1240;253;1240;81;11;31;71;1;31;41;71;51;-9;81;11;51;51;-9;41;71;61;51;21;11;21;1;41;1;11;81;51;61;-9;1;21;1;51;11;71;1;1;61;71;51;31;1;61;21;21;81;-9;51;-9;31;31;81;71;1;41;31;11;21;11;61;31;-9;1;11;61;61;1;1240
167;1387;1;1240;253;1240;31;51;81;-9;41;31;21;71;31;41;41;1;21;-9;61;71;31;71;11;81;71;81;31;1;51;1;11;-9;21;61;51;1;61;21;61;21;51;21;71;81;41;71;1;61;21;-9;1;71;1;-9;61;71;81;-9;11;61;41;71;21;1;11;71;61;51;11;21;31;-9;1240
